customer_id,product_id,order_id,City,State,Date,Product_Category,Sales,Quantity_Sold
247,19,47,San Jose,California,6/18/2023,Electronics,631.84,8
34,5,644,Chicago,Illinois,6/19/2023,Clothing,467.69,5
450,13,8,San Jose,California,6/19/2023,Toys,902.72,9
374,4,878,Dallas,Texas,6/19/2023,Furniture,512.61,10
522,6,601,Chicago,Illinois,6/19/2023,Electronics,357.25,2
398,18,611,San Jose,California,6/19/2023,Toys,108.98,8
436,10,1005,San Jose,California,6/19/2023,Electronics,965.48,4
470,9,401,Philadelphia,Pennsylvania,6/20/2023,Toys,109.52,7
586,1,382,New York,New York,6/21/2023,Toys,961.28,5
519,15,1089,San Antonio,Texas,6/21/2023,Books,795.52,9
91,4,158,San Antonio,Texas,6/21/2023,Toys,730.38,3
44,11,258,Los Angeles,California,6/21/2023,Clothing,612.45,10
332,16,49,San Antonio,Texas,6/22/2023,Electronics,580.4,5
147,14,751,New York,New York,6/22/2023,Clothing,241.95,4
563,5,518,Phoenix,Arizona,6/22/2023,Books,551.12,10
69,9,149,Houston,Texas,6/22/2023,Books,786.38,5
376,9,1145,Los Angeles,California,6/22/2023,Clothing,514.62,1
161,13,1155,Houston,Texas,6/23/2023,Toys,371.89,6
233,13,1069,San Diego,California,6/23/2023,Electronics,687.52,1
205,3,418,San Diego,California,6/24/2023,Toys,415.32,3
167,13,612,San Jose,California,6/25/2023,Toys,683.87,7
577,8,776,Houston,Texas,6/25/2023,Electronics,623.55,5
84,7,589,Los Angeles,California,6/26/2023,Furniture,264,4
614,12,781,San Diego,California,6/26/2023,Electronics,869.73,9
311,14,1133,Dallas,Texas,6/26/2023,Furniture,909.7,1
472,3,1041,Philadelphia,Pennsylvania,6/26/2023,Toys,762.22,7
364,15,334,Chicago,Illinois,6/27/2023,Clothing,857.53,3
218,16,150,Dallas,Texas,6/27/2023,Electronics,952.73,3
552,15,567,Phoenix,Arizona,6/28/2023,Clothing,145.11,6
486,14,982,Dallas,Texas,6/28/2023,Toys,142.45,5
89,19,1135,San Diego,California,6/29/2023,Toys,823.34,5
55,14,711,Chicago,Illinois,6/29/2023,Toys,220.44,6
13,4,1242,San Jose,California,6/29/2023,Clothing,454.06,5
623,16,581,Phoenix,Arizona,6/29/2023,Toys,827.97,8
334,18,590,San Diego,California,6/30/2023,Toys,218.72,3
165,7,821,San Diego,California,6/30/2023,Books,772.67,9
204,3,847,San Antonio,Texas,7/1/2023,Furniture,292.5,7
685,10,998,Dallas,Texas,7/2/2023,Electronics,867.55,8
268,9,995,Houston,Texas,7/2/2023,Electronics,533.01,5
542,10,353,Phoenix,Arizona,7/3/2023,Toys,330.15,7
15,3,724,San Jose,California,7/3/2023,Books,635.52,3
680,2,1001,Philadelphia,Pennsylvania,7/3/2023,Books,750.29,3
403,5,629,San Antonio,Texas,7/4/2023,Clothing,167.74,9
399,1,179,Dallas,Texas,7/5/2023,Clothing,549.19,10
464,9,1071,Phoenix,Arizona,7/5/2023,Electronics,309.29,1
538,20,963,San Diego,California,7/5/2023,Toys,976.2,3
229,8,227,New York,New York,7/6/2023,Toys,984.31,5
572,15,924,Houston,Texas,7/6/2023,Books,908.66,3
359,13,851,Houston,Texas,7/6/2023,Toys,970.35,7
185,15,36,Los Angeles,California,7/6/2023,Books,361.16,7
123,10,1224,New York,New York,7/6/2023,Electronics,802.91,8
377,10,30,Los Angeles,California,7/7/2023,Furniture,757.4,3
79,10,761,Dallas,Texas,7/7/2023,Toys,907.94,10
204,15,182,New York,New York,7/7/2023,Toys,227.29,6
115,6,811,Philadelphia,Pennsylvania,7/8/2023,Books,727.29,7
618,9,700,Philadelphia,Pennsylvania,7/8/2023,Electronics,958.01,7
668,10,251,San Antonio,Texas,7/9/2023,Electronics,726.79,7
621,9,872,San Antonio,Texas,7/9/2023,Toys,850.68,6
201,19,142,Los Angeles,California,7/9/2023,Books,763.51,1
138,12,1148,San Jose,California,7/9/2023,Books,439.77,9
70,4,625,Houston,Texas,7/9/2023,Toys,840.8,6
684,10,184,San Jose,California,7/9/2023,Toys,513.85,10
112,15,162,Chicago,Illinois,7/10/2023,Clothing,209.01,2
655,4,461,Philadelphia,Pennsylvania,7/10/2023,Electronics,736.28,7
41,13,667,New York,New York,7/10/2023,Electronics,815.64,6
488,18,885,New York,New York,7/11/2023,Electronics,725.31,7
591,13,819,San Jose,California,7/11/2023,Toys,413.81,5
46,18,339,Chicago,Illinois,7/11/2023,Electronics,882.89,10
284,15,702,Phoenix,Arizona,7/11/2023,Clothing,829.8,5
311,18,5,Houston,Texas,7/11/2023,Clothing,709.45,5
306,9,343,San Jose,California,7/11/2023,Furniture,286.6,3
103,13,72,San Diego,California,7/11/2023,Electronics,923.36,10
458,16,915,San Diego,California,7/13/2023,Toys,425.38,5
662,11,657,San Jose,California,7/13/2023,Clothing,180.53,1
650,10,499,Los Angeles,California,7/14/2023,Clothing,483.73,8
146,1,561,Phoenix,Arizona,7/14/2023,Electronics,192.6,3
455,13,336,San Jose,California,7/14/2023,Electronics,242.51,9
610,4,1060,Dallas,Texas,7/15/2023,Furniture,992.29,5
539,3,1011,Phoenix,Arizona,7/15/2023,Furniture,253.18,5
170,1,627,Los Angeles,California,7/16/2023,Toys,826.83,1
492,18,379,San Jose,California,7/16/2023,Furniture,832.64,6
199,16,1098,Chicago,Illinois,7/17/2023,Furniture,896.27,3
325,10,6,San Diego,California,7/17/2023,Toys,452.36,4
306,15,1097,Chicago,Illinois,7/17/2023,Clothing,700.04,6
97,4,597,Dallas,Texas,7/18/2023,Toys,275.87,3
417,20,1138,Phoenix,Arizona,7/20/2023,Toys,152.57,8
248,13,496,San Antonio,Texas,7/20/2023,Clothing,607.34,5
601,11,405,San Antonio,Texas,7/20/2023,Toys,120.88,7
212,15,907,Los Angeles,California,7/21/2023,Electronics,592.97,5
155,9,715,Los Angeles,California,7/21/2023,Toys,129.28,5
304,18,364,Philadelphia,Pennsylvania,7/21/2023,Toys,788.43,2
433,19,658,Chicago,Illinois,7/21/2023,Furniture,265.07,7
399,6,129,Chicago,Illinois,7/22/2023,Clothing,446.81,7
337,15,137,Dallas,Texas,7/22/2023,Electronics,636.82,5
417,3,511,Chicago,Illinois,7/23/2023,Electronics,135.18,7
395,2,362,Los Angeles,California,7/24/2023,Clothing,445.85,5
209,12,633,San Jose,California,7/24/2023,Electronics,831.84,9
368,17,485,Chicago,Illinois,7/25/2023,Furniture,721.54,1
128,9,1250,Houston,Texas,7/25/2023,Toys,604.19,1
586,8,1253,Houston,Texas,7/26/2023,Toys,996.81,5
186,11,309,Houston,Texas,7/26/2023,Clothing,153.67,3
674,15,688,Los Angeles,California,7/26/2023,Toys,595.43,1
181,7,1050,Los Angeles,California,7/27/2023,Clothing,181.27,4
84,8,406,Los Angeles,California,7/27/2023,Books,555.1,3
79,3,771,Phoenix,Arizona,7/27/2023,Furniture,612.62,2
421,13,1130,New York,New York,7/31/2023,Toys,862.07,2
134,14,965,Los Angeles,California,7/31/2023,Toys,786.71,10
86,6,951,Los Angeles,California,8/1/2023,Toys,111.74,7
393,7,1164,Los Angeles,California,8/1/2023,Toys,556.3,3
287,6,693,Houston,Texas,8/2/2023,Clothing,226.76,10
444,20,304,Los Angeles,California,8/2/2023,Clothing,763.59,2
221,12,697,Phoenix,Arizona,8/2/2023,Electronics,485.56,6
176,19,517,San Jose,California,8/3/2023,Furniture,394.89,10
552,16,492,New York,New York,8/3/2023,Books,278.7,1
188,16,156,Chicago,Illinois,8/3/2023,Clothing,119.32,5
512,16,1227,San Antonio,Texas,8/3/2023,Toys,178.86,8
491,3,962,San Diego,California,8/3/2023,Books,220.56,5
472,12,314,San Antonio,Texas,8/4/2023,Electronics,772.78,1
187,13,696,Chicago,Illinois,8/4/2023,Clothing,564.15,5
522,7,574,San Jose,California,8/5/2023,Toys,659.65,3
212,10,416,Chicago,Illinois,8/5/2023,Furniture,767.71,10
427,2,497,Los Angeles,California,8/5/2023,Furniture,355.07,1
25,16,136,Los Angeles,California,8/5/2023,Electronics,400.88,7
308,20,1150,San Antonio,Texas,8/5/2023,Electronics,120.34,3
651,5,577,New York,New York,8/5/2023,Toys,642.22,7
527,2,835,Houston,Texas,8/6/2023,Electronics,900.07,1
238,15,566,Phoenix,Arizona,8/6/2023,Clothing,973.74,6
360,11,191,Dallas,Texas,8/6/2023,Toys,425.85,1
603,13,307,San Jose,California,8/6/2023,Toys,116.27,9
44,14,396,Dallas,Texas,8/6/2023,Electronics,269.83,5
111,18,61,Los Angeles,California,8/8/2023,Toys,583.54,3
283,7,100,San Jose,California,8/8/2023,Electronics,850.41,5
80,8,425,San Diego,California,8/8/2023,Clothing,949.35,6
676,3,40,New York,New York,8/8/2023,Furniture,912.4,1
396,15,76,Phoenix,Arizona,8/8/2023,Books,807.09,1
531,6,918,Los Angeles,California,8/8/2023,Electronics,833.66,6
275,16,552,New York,New York,8/9/2023,Toys,736.55,8
27,5,864,Phoenix,Arizona,8/10/2023,Toys,948.19,7
130,11,259,San Diego,California,8/10/2023,Furniture,923.68,1
219,13,420,San Jose,California,8/10/2023,Toys,486.16,5
457,18,572,Houston,Texas,8/11/2023,Furniture,197,5
297,8,493,San Antonio,Texas,8/11/2023,Toys,912.15,7
376,10,315,Houston,Texas,8/11/2023,Books,337.65,8
560,4,617,San Jose,California,8/11/2023,Electronics,947.87,6
385,17,1131,Houston,Texas,8/12/2023,Furniture,949.7,1
549,13,679,Dallas,Texas,8/12/2023,Toys,775.77,8
641,8,476,New York,New York,8/12/2023,Electronics,549.3,4
334,8,321,Phoenix,Arizona,8/12/2023,Electronics,541.37,2
213,15,816,San Antonio,Texas,8/13/2023,Toys,141.76,4
635,2,946,Chicago,Illinois,8/13/2023,Electronics,488.3,3
424,3,1180,Dallas,Texas,8/13/2023,Electronics,160.19,7
410,3,127,San Antonio,Texas,8/14/2023,Clothing,483.97,1
577,17,553,Los Angeles,California,8/14/2023,Electronics,265.95,7
378,14,569,Chicago,Illinois,8/15/2023,Books,331.38,8
221,14,361,Los Angeles,California,8/15/2023,Toys,149.88,7
555,4,584,San Diego,California,8/15/2023,Furniture,886.46,9
252,1,882,Houston,Texas,8/15/2023,Electronics,996.17,1
642,18,1109,Dallas,Texas,8/15/2023,Clothing,118.39,4
127,2,45,Chicago,Illinois,8/16/2023,Furniture,324.17,7
243,6,814,New York,New York,8/17/2023,Toys,458.3,7
588,5,721,San Diego,California,8/17/2023,Toys,719.94,3
52,17,1105,San Diego,California,8/17/2023,Furniture,195.78,2
492,3,356,San Jose,California,8/18/2023,Books,416.78,1
96,20,931,Houston,Texas,8/18/2023,Toys,444.31,7
484,18,248,Philadelphia,Pennsylvania,8/19/2023,Furniture,847.45,10
389,11,558,Dallas,Texas,8/19/2023,Toys,912.08,6
119,4,39,Chicago,Illinois,8/19/2023,Electronics,121.41,10
67,10,327,Chicago,Illinois,8/19/2023,Toys,810.35,5
335,19,1201,Philadelphia,Pennsylvania,8/19/2023,Furniture,638.02,1
661,17,1215,San Jose,California,8/21/2023,Toys,810.96,9
584,5,526,Dallas,Texas,8/21/2023,Toys,647.79,3
79,9,239,Chicago,Illinois,8/21/2023,Clothing,358.6,8
412,6,1051,Dallas,Texas,8/21/2023,Toys,872.32,5
11,20,1167,Dallas,Texas,8/21/2023,Electronics,439.94,5
431,9,29,Los Angeles,California,8/21/2023,Electronics,154.75,10
373,15,85,Chicago,Illinois,8/21/2023,Electronics,765.69,5
393,18,32,Los Angeles,California,8/21/2023,Clothing,763.78,1
398,15,206,San Jose,California,8/22/2023,Furniture,750.51,6
322,12,31,Los Angeles,California,8/23/2023,Toys,293.58,5
614,14,132,Phoenix,Arizona,8/23/2023,Electronics,454.7,3
389,9,748,New York,New York,8/24/2023,Electronics,784.44,9
132,11,231,Chicago,Illinois,8/24/2023,Clothing,280.01,7
500,9,1228,San Diego,California,8/25/2023,Electronics,391.54,7
416,19,1206,Philadelphia,Pennsylvania,8/25/2023,Electronics,728.77,2
448,9,565,Houston,Texas,8/25/2023,Toys,723.5,6
501,19,484,San Jose,California,8/26/2023,Books,666.97,7
394,14,116,Philadelphia,Pennsylvania,8/26/2023,Electronics,206.44,1
661,15,1067,San Antonio,Texas,8/26/2023,Toys,218.24,7
93,17,277,San Jose,California,8/27/2023,Clothing,870.52,9
455,15,131,Dallas,Texas,8/27/2023,Toys,125.35,9
406,19,733,San Diego,California,8/27/2023,Clothing,853.75,1
602,4,384,Houston,Texas,8/27/2023,Electronics,786.71,9
466,19,202,Philadelphia,Pennsylvania,8/27/2023,Furniture,771.89,10
340,1,622,Houston,Texas,8/28/2023,Electronics,334.67,4
591,18,325,Phoenix,Arizona,8/28/2023,Clothing,821.93,3
578,12,380,Dallas,Texas,8/28/2023,Toys,307.44,3
396,4,1159,San Diego,California,8/29/2023,Toys,729.85,1
576,3,505,San Antonio,Texas,8/30/2023,Toys,526.75,5
333,14,568,San Diego,California,8/30/2023,Electronics,145,9
621,4,1,Chicago,Illinois,8/30/2023,Electronics,998.08,4
53,1,1187,San Diego,California,8/30/2023,Clothing,395.79,6
339,15,743,Phoenix,Arizona,8/31/2023,Clothing,749.23,4
682,18,804,Philadelphia,Pennsylvania,9/1/2023,Clothing,686.99,6
300,16,503,Phoenix,Arizona,9/3/2023,Electronics,433.18,1
255,17,766,San Jose,California,9/3/2023,Clothing,552.39,8
480,20,410,Houston,Texas,9/4/2023,Clothing,302.25,7
589,14,824,San Diego,California,9/4/2023,Toys,246.74,3
227,3,50,San Jose,California,9/4/2023,Furniture,120.23,5
490,7,587,New York,New York,9/4/2023,Clothing,766.92,7
611,12,978,Houston,Texas,9/4/2023,Electronics,687,5
150,11,1085,San Jose,California,9/6/2023,Toys,907.47,2
524,16,451,Phoenix,Arizona,9/6/2023,Toys,240.65,6
234,1,1218,San Jose,California,9/6/2023,Toys,381.75,10
551,12,293,New York,New York,9/6/2023,Clothing,468.92,1
543,6,551,San Antonio,Texas,9/7/2023,Books,187.38,5
422,5,563,Phoenix,Arizona,9/7/2023,Electronics,440.05,3
250,1,794,Houston,Texas,9/7/2023,Electronics,530.41,2
261,16,152,Los Angeles,California,9/8/2023,Books,962.38,6
270,3,1003,Houston,Texas,9/8/2023,Toys,690.61,6
570,7,971,Chicago,Illinois,9/9/2023,Electronics,433.05,5
15,16,956,San Diego,California,9/9/2023,Clothing,575.16,9
393,19,489,Los Angeles,California,9/9/2023,Furniture,266.83,7
322,13,592,New York,New York,9/9/2023,Toys,844.67,6
300,14,858,San Jose,California,9/9/2023,Books,199.4,9
537,17,573,San Antonio,Texas,9/9/2023,Furniture,130.31,6
392,12,1128,Chicago,Illinois,9/9/2023,Electronics,471.89,10
235,19,74,Dallas,Texas,9/10/2023,Books,580.07,9
238,3,912,San Jose,California,9/10/2023,Toys,665.2,8
622,7,1192,Phoenix,Arizona,9/10/2023,Clothing,394.04,4
354,3,1203,Los Angeles,California,9/10/2023,Furniture,580.21,10
339,5,666,Los Angeles,California,9/10/2023,Furniture,756.98,9
503,7,1047,Houston,Texas,9/10/2023,Furniture,643.96,3
262,20,521,San Antonio,Texas,9/11/2023,Clothing,411.28,3
633,2,1115,New York,New York,9/11/2023,Books,318.02,8
92,1,434,Philadelphia,Pennsylvania,9/11/2023,Toys,985.82,4
295,19,1190,Dallas,Texas,9/12/2023,Toys,893.18,4
322,12,435,Los Angeles,California,9/12/2023,Furniture,563.22,9
602,10,97,New York,New York,9/12/2023,Toys,848.06,9
546,11,413,Phoenix,Arizona,9/13/2023,Toys,424.45,5
650,13,809,San Diego,California,9/13/2023,Clothing,845.26,10
124,9,16,New York,New York,9/14/2023,Toys,399.06,3
533,7,690,New York,New York,9/14/2023,Clothing,312.32,5
400,13,1059,Phoenix,Arizona,9/14/2023,Clothing,741.3,7
152,20,341,Houston,Texas,9/15/2023,Furniture,332.28,7
69,4,1246,Los Angeles,California,9/15/2023,Electronics,936.37,8
34,11,1196,San Jose,California,9/16/2023,Toys,178.95,10
469,12,704,Chicago,Illinois,9/16/2023,Toys,357,1
192,4,1134,New York,New York,9/16/2023,Books,761.89,7
608,10,750,Philadelphia,Pennsylvania,9/16/2023,Clothing,378.87,2
172,12,1027,Dallas,Texas,9/16/2023,Furniture,646.64,7
601,4,837,San Antonio,Texas,9/17/2023,Electronics,949.33,10
402,9,465,Dallas,Texas,9/17/2023,Books,777.37,8
447,8,795,Dallas,Texas,9/18/2023,Furniture,102.6,10
105,3,1254,San Jose,California,9/19/2023,Books,577.75,5
300,14,42,Philadelphia,Pennsylvania,9/19/2023,Toys,202.17,4
269,19,787,San Antonio,Texas,9/20/2023,Toys,275.48,1
65,2,102,San Diego,California,9/21/2023,Toys,561.24,5
199,10,302,San Antonio,Texas,9/21/2023,Furniture,517.84,5
553,15,214,Los Angeles,California,9/21/2023,Toys,512.1,9
132,17,678,San Jose,California,9/21/2023,Toys,124.36,9
124,9,428,San Jose,California,9/21/2023,Clothing,899.79,7
660,5,624,San Antonio,Texas,9/22/2023,Toys,990.01,5
647,11,390,Philadelphia,Pennsylvania,9/22/2023,Clothing,902.48,6
302,6,817,Dallas,Texas,9/24/2023,Furniture,333.79,8
487,9,516,Dallas,Texas,9/24/2023,Clothing,706.36,9
410,9,424,Chicago,Illinois,9/25/2023,Toys,165.24,9
596,4,1178,New York,New York,9/25/2023,Furniture,179.81,5
132,4,205,Philadelphia,Pennsylvania,9/25/2023,Electronics,293.34,3
672,17,917,San Jose,California,9/25/2023,Books,808.54,2
465,16,1036,Houston,Texas,9/25/2023,Toys,151.78,6
459,11,211,Phoenix,Arizona,9/26/2023,Toys,650.56,9
659,7,235,San Antonio,Texas,9/27/2023,Books,359.89,4
341,5,222,Phoenix,Arizona,9/28/2023,Toys,903.27,2
490,8,755,Dallas,Texas,9/28/2023,Clothing,305.93,8
521,17,857,Houston,Texas,9/28/2023,Furniture,378.4,10
433,12,615,San Antonio,Texas,9/28/2023,Toys,492.3,8
601,12,1247,Chicago,Illinois,9/29/2023,Books,708,3
303,5,966,Chicago,Illinois,9/29/2023,Books,311.39,9
1,17,357,Los Angeles,California,9/30/2023,Toys,910.81,8
113,9,441,San Jose,California,9/30/2023,Electronics,288.09,4
281,4,59,New York,New York,9/30/2023,Clothing,333.14,10
634,10,955,Dallas,Texas,9/30/2023,Clothing,556.36,6
570,16,760,Phoenix,Arizona,10/1/2023,Toys,743.28,4
527,10,651,Chicago,Illinois,10/1/2023,Toys,527.84,3
223,4,360,Houston,Texas,10/2/2023,Toys,456.43,2
420,6,1102,Chicago,Illinois,10/2/2023,Toys,586.44,7
521,6,1038,Los Angeles,California,10/4/2023,Electronics,236.94,3
64,3,984,Los Angeles,California,10/4/2023,Furniture,376.73,4
504,10,509,New York,New York,10/4/2023,Toys,466.04,6
282,11,757,Chicago,Illinois,10/4/2023,Electronics,497,10
684,18,777,Los Angeles,California,10/4/2023,Furniture,590.73,5
171,19,266,San Jose,California,10/5/2023,Toys,409.09,4
241,18,282,San Antonio,Texas,10/6/2023,Books,174.97,6
360,16,407,New York,New York,10/6/2023,Toys,578.01,9
430,16,1237,Dallas,Texas,10/7/2023,Furniture,364.78,3
536,6,1081,San Jose,California,10/7/2023,Books,232.77,4
30,11,463,New York,New York,10/7/2023,Furniture,256,8
180,9,108,Houston,Texas,10/7/2023,Furniture,814.55,6
330,16,455,Houston,Texas,10/7/2023,Toys,105.5,2
382,17,555,Houston,Texas,10/8/2023,Electronics,511.77,3
103,2,723,San Diego,California,10/8/2023,Toys,236.03,9
466,14,746,Phoenix,Arizona,10/9/2023,Toys,818.56,3
281,16,674,San Jose,California,10/9/2023,Electronics,689.61,7
446,11,754,New York,New York,10/10/2023,Furniture,486.34,4
387,1,395,Dallas,Texas,10/10/2023,Toys,559.39,4
383,1,805,San Antonio,Texas,10/10/2023,Toys,460.82,10
601,7,181,Philadelphia,Pennsylvania,10/10/2023,Clothing,153.94,8
564,3,109,Los Angeles,California,10/10/2023,Clothing,620.26,6
127,14,905,New York,New York,10/11/2023,Furniture,650.42,5
638,4,596,San Antonio,Texas,10/11/2023,Toys,152.91,9
202,1,393,Los Angeles,California,10/11/2023,Toys,608.89,6
675,9,60,San Antonio,Texas,10/11/2023,Clothing,138.57,6
31,2,375,Dallas,Texas,10/12/2023,Clothing,201.29,8
482,16,906,San Antonio,Texas,10/12/2023,Electronics,561.68,9
142,3,889,San Antonio,Texas,10/12/2023,Toys,834.46,7
577,1,986,Philadelphia,Pennsylvania,10/13/2023,Toys,296.17,6
579,17,252,San Diego,California,10/13/2023,Electronics,133.87,7
451,4,616,Los Angeles,California,10/13/2023,Clothing,721.19,9
4,14,456,New York,New York,10/13/2023,Clothing,556.59,2
286,11,1077,San Diego,California,10/13/2023,Furniture,328.42,5
350,20,745,Philadelphia,Pennsylvania,10/15/2023,Electronics,503.61,6
443,10,668,San Antonio,Texas,10/15/2023,Books,329.07,4
440,5,575,Houston,Texas,10/15/2023,Toys,538.01,5
346,15,706,Philadelphia,Pennsylvania,10/16/2023,Clothing,850.1,1
22,17,225,Los Angeles,California,10/16/2023,Electronics,880.19,8
74,13,1154,San Jose,California,10/16/2023,Electronics,763.2,5
54,14,730,San Diego,California,10/16/2023,Electronics,950.94,2
297,4,1142,New York,New York,10/17/2023,Toys,957.4,8
678,15,185,Phoenix,Arizona,10/17/2023,Electronics,372.71,5
53,17,1152,Chicago,Illinois,10/19/2023,Electronics,953.22,6
399,6,1030,Houston,Texas,10/19/2023,Books,807.85,2
478,12,649,San Diego,California,10/20/2023,Electronics,838.73,3
132,14,1037,San Antonio,Texas,10/21/2023,Books,400.6,10
42,8,719,Dallas,Texas,10/21/2023,Toys,543.69,10
602,13,436,Los Angeles,California,10/21/2023,Books,480.07,1
261,4,782,New York,New York,10/21/2023,Books,565.32,6
628,4,999,Houston,Texas,10/22/2023,Toys,218.51,9
40,20,204,San Antonio,Texas,10/23/2023,Toys,975.2,7
597,16,778,Dallas,Texas,10/25/2023,Electronics,816.97,3
92,10,1137,Philadelphia,Pennsylvania,10/26/2023,Clothing,832.45,4
118,6,183,Philadelphia,Pennsylvania,10/27/2023,Toys,859.46,5
566,20,641,New York,New York,10/28/2023,Electronics,635.23,3
390,13,1091,Philadelphia,Pennsylvania,10/28/2023,Books,302.18,3
58,15,664,Los Angeles,California,10/28/2023,Electronics,813.63,4
225,8,394,Phoenix,Arizona,10/29/2023,Clothing,738.78,7
449,8,1248,Philadelphia,Pennsylvania,10/29/2023,Electronics,156.34,3
124,1,1017,Phoenix,Arizona,10/30/2023,Clothing,623.8,5
239,7,195,Phoenix,Arizona,10/30/2023,Clothing,831.96,4
179,11,729,Chicago,Illinois,10/30/2023,Furniture,289.05,7
397,9,961,San Jose,California,10/30/2023,Books,608.17,3
430,17,66,New York,New York,10/31/2023,Furniture,348.73,9
151,20,899,San Diego,California,10/31/2023,Toys,917.59,4
16,2,491,San Diego,California,10/31/2023,Toys,560.31,7
394,16,1146,San Antonio,Texas,10/31/2023,Electronics,463.18,9
115,6,1025,San Diego,California,10/31/2023,Toys,107.16,6
676,13,157,San Antonio,Texas,11/1/2023,Electronics,897.24,6
544,19,220,New York,New York,11/1/2023,Electronics,483.82,1
38,18,4,San Diego,California,11/2/2023,Books,842.36,7
446,5,1046,Phoenix,Arizona,11/2/2023,Electronics,926.67,9
640,9,942,San Diego,California,11/2/2023,Clothing,117.39,4
55,11,118,San Diego,California,11/3/2023,Toys,911.05,7
348,13,101,Chicago,Illinois,11/3/2023,Clothing,417.31,9
219,10,270,Phoenix,Arizona,11/4/2023,Books,385.06,5
78,9,728,Los Angeles,California,11/4/2023,Electronics,226.82,7
55,17,1104,Dallas,Texas,11/4/2023,Electronics,962.11,1
95,20,310,Houston,Texas,11/5/2023,Electronics,824.74,1
37,16,769,Dallas,Texas,11/6/2023,Electronics,931.74,10
288,18,218,Chicago,Illinois,11/6/2023,Toys,693.72,6
662,10,208,San Jose,California,11/7/2023,Books,751.8,4
564,6,948,Houston,Texas,11/7/2023,Toys,223.26,9
112,4,1070,Los Angeles,California,11/8/2023,Toys,482.73,5
510,4,473,Los Angeles,California,11/8/2023,Toys,781.9,3
630,12,159,Phoenix,Arizona,11/8/2023,Toys,484.61,5
496,6,529,Chicago,Illinois,11/9/2023,Books,555.21,2
21,1,705,New York,New York,11/9/2023,Clothing,526.32,10
23,18,843,Philadelphia,Pennsylvania,11/10/2023,Furniture,160.6,1
273,18,515,Houston,Texas,11/10/2023,Furniture,952.87,10
81,3,35,Dallas,Texas,11/10/2023,Toys,565.03,10
659,7,292,Philadelphia,Pennsylvania,11/11/2023,Toys,774.66,8
451,19,1075,San Diego,California,11/11/2023,Electronics,714.38,2
156,1,836,Phoenix,Arizona,11/12/2023,Furniture,904.41,6
187,18,879,Dallas,Texas,11/12/2023,Books,583.14,8
634,8,607,Phoenix,Arizona,11/12/2023,Toys,376.84,5
321,10,1103,San Antonio,Texas,11/13/2023,Toys,388.99,1
17,6,1184,San Jose,California,11/13/2023,Furniture,800.33,2
82,15,438,New York,New York,11/13/2023,Furniture,389.49,10
525,5,1151,San Jose,California,11/13/2023,Toys,487,2
558,4,350,New York,New York,11/14/2023,Clothing,636.25,1
559,6,801,San Diego,California,11/14/2023,Electronics,101.1,3
28,13,1061,Dallas,Texas,11/14/2023,Clothing,903.66,4
206,5,514,New York,New York,11/15/2023,Toys,942.62,3
525,18,848,Philadelphia,Pennsylvania,11/15/2023,Toys,352.89,2
235,15,823,Los Angeles,California,11/16/2023,Clothing,225.95,4
270,12,947,Los Angeles,California,11/17/2023,Toys,189.76,2
165,17,738,Houston,Texas,11/17/2023,Furniture,371.38,3
321,17,148,Los Angeles,California,11/18/2023,Toys,191.82,3
44,11,886,Philadelphia,Pennsylvania,11/19/2023,Toys,449.1,2
286,10,209,Phoenix,Arizona,11/19/2023,Toys,777.94,1
134,5,1210,Dallas,Texas,11/19/2023,Clothing,769.01,5
536,10,613,Phoenix,Arizona,11/20/2023,Electronics,644.07,3
665,16,374,San Jose,California,11/21/2023,Toys,714.43,5
482,4,637,Dallas,Texas,11/21/2023,Books,245.8,1
199,17,610,Phoenix,Arizona,11/21/2023,Electronics,376.57,7
383,1,140,San Diego,California,11/22/2023,Toys,453.72,10
175,13,919,Houston,Texas,11/22/2023,Furniture,236.47,6
666,5,820,San Antonio,Texas,11/22/2023,Clothing,151.6,9
620,13,278,Phoenix,Arizona,11/23/2023,Electronics,597.97,1
83,18,354,San Jose,California,11/23/2023,Books,429.54,1
99,13,979,New York,New York,11/23/2023,Furniture,344.44,8
441,14,783,Chicago,Illinois,11/24/2023,Furniture,719.96,8
340,14,652,Chicago,Illinois,11/25/2023,Electronics,907.97,6
625,15,223,Philadelphia,Pennsylvania,11/26/2023,Toys,539.5,9
342,12,1169,San Antonio,Texas,11/26/2023,Clothing,196.36,2
175,17,1068,Philadelphia,Pennsylvania,11/26/2023,Toys,842.75,5
256,1,446,San Diego,California,11/27/2023,Electronics,144.24,10
579,11,1173,San Diego,California,11/27/2023,Toys,986.83,6
344,14,1053,Dallas,Texas,11/27/2023,Electronics,167.76,10
369,7,432,Houston,Texas,12/1/2023,Toys,876.72,8
351,11,139,Houston,Texas,12/1/2023,Clothing,515.82,3
417,18,221,Philadelphia,Pennsylvania,12/2/2023,Clothing,412.93,2
662,5,96,Phoenix,Arizona,12/2/2023,Books,159.01,1
582,14,454,Chicago,Illinois,12/3/2023,Electronics,828.16,10
209,5,1044,Philadelphia,Pennsylvania,12/3/2023,Toys,516.73,4
588,12,245,Phoenix,Arizona,12/4/2023,Toys,656.75,1
265,13,788,Philadelphia,Pennsylvania,12/4/2023,Furniture,227.88,2
248,10,117,San Diego,California,12/4/2023,Toys,428.84,2
160,5,600,New York,New York,12/4/2023,Electronics,624.97,4
