player_age,player_height_cm,player_weight_kg,training_hours_per_week,years_of_experience,injury_history,matches_played,average_score_per_game,assists_per_game,rebounds_per_game,steals_per_game,blocks_per_game,turnovers_per_game,field_goal_percentage,free_throw_percentage,three_point_percentage,sprint_speed_mps,vertical_jump_cm,bench_press_kg,team_rank,match_outcome
23,175,54,9.815764249036626,1,0,11,16.195117752187745,5.0467997389792885,6.012811279821342,0.669935968199225,0.29179635463353804,2.170761806215539,0.3114603611046636,0.581104272608543,0.40677473250663265,7.287117205898498,76.00799903752838,95.86925766335672,17,1
32,153,83,8.622011808400874,16,0,95,13.183634904598403,1.7914417619248018,4.216707670139945,1.1462050495771396,0.7437149673901909,2.229820882630338,0.4331404226441895,0.6348268052012876,0.4425324330624001,7.333327734559146,66.27179014746835,95.03099116368101,12,0
31,181,78,10.94313464448714,9,0,174,10.012641459181031,3.0395264277955714,4.3367269513053115,0.9640257163690263,0.4520231475558354,2.593808080791004,0.305800808535967,0.7395561937386567,0.2582009918514007,7.8442608158758995,55.89022869269449,79.41005727012656,26,0
28,163,76,10.909520689717151,14,1,53,8.707856939544918,4.354178606039446,5.3280919465715755,1.2583947117643572,0.48615807066124234,2.2038144881348627,0.4949464001814265,0.7205373153370703,0.20410620536925786,7.008472469513242,68.64462645320788,46.26388347351357,11,0
24,190,78,8.1564949533984,9,0,136,1.9893249843716028,-1.5637013304569614,5.862199626907243,1.2965292287177506,0.6079519997074301,2.4936363356333517,0.3498533267595904,0.6759491833860044,0.4744161800044145,6.443929439517538,43.53445590759314,49.57969936302362,15,0
26,168,56,11.05437692766682,5,1,72,10.738353048419745,2.9244123618892015,8.043318974329623,1.4892975465895917,0.7130789076144844,1.4354549283085936,0.5820859347501759,0.5918242263684561,0.29111672020665175,6.653849486616292,61.553619992321046,85.40089543238818,11,1
33,155,101,14.50597730423631,15,0,131,2.816003088009653,0.6415668109725852,5.879115947867458,0.9621494767583293,0.6331740703916892,1.3723975854184847,0.5624763822116917,0.7149328587937257,0.4293255383553385,7.581289328529528,69.57561740222798,87.852158920533,20,1
22,162,89,5.385979478056246,10,0,84,22.330572374353643,4.445011536076546,7.703031663637097,1.7410943283854179,0.0075679800324158775,1.9195555656237338,0.4960715307934527,0.6482528074945441,0.32894224900996316,5.695076114741444,55.53427081884698,100.54856360434344,6,0
37,179,84,19.838378189719762,15,0,62,4.839757383769525,1.8113539504686436,4.805982474149581,0.8605322190315803,0.8768421826615108,2.8280692187359193,0.34834221418565525,0.5828195633768884,0.4648233398380258,6.775209394937844,54.91977542765433,78.62431765749282,15,1
27,181,97,9.439164873708624,17,0,85,9.6228346130233,5.676675599127918,0.2628964372692595,0.9341193513648877,0.7721823747448052,1.6141728268519109,0.4034526984707679,0.6206599891760789,0.2777411283168606,8.19732240143232,41.45941226812762,68.65433701347287,12,1
35,165,78,14.35468046757691,3,1,140,17.532054395750162,1.5676008615578352,4.143790266318323,0.33996760861703335,1.1696545033435375,2.761285251099471,0.594023676613717,0.5949845166273953,0.3589261275974005,6.883062747015784,74.38978398242993,99.04644799945157,2,0
20,169,70,9.253234177496365,8,0,103,8.169857937884352,3.674475946500211,3.3798349890490615,1.3149676092325748,0.7734190392182392,3.467899925439761,0.39471671593800756,0.6515785071459127,0.30966141689670573,8.39217800262532,60.182778760060344,91.26967490559547,15,0
30,179,79,10.903038164292756,4,0,28,8.203595355564737,1.6854216682708647,4.873900467305379,1.959972390270046,0.2331375946041414,1.015338640205327,0.5980187201818801,0.8855106161328312,0.4056337805421024,7.988370614377334,63.59102939169295,77.74942424093796,24,1
28,189,97,13.238562137033007,11,0,54,-2.9339206478192263,2.6440536812473026,4.357648304587052,1.075955597787447,0.39129374701919256,1.5484393301083352,0.5469640583300666,0.8746228609051063,0.3610539434630071,7.437327926428755,65.53131168506711,54.595509460714155,16,1
34,167,61,14.177787539546713,19,0,198,3.4511059295138704,2.9936060271515963,5.526803910398014,2.082484997230025,0.29002605162347306,1.1329025576443341,0.45951762447804323,0.7648077257194261,0.4208374636150829,7.076913743366758,64.99615797661342,85.86478057642088,25,0
39,183,97,16.55686924280132,14,0,64,12.807684852440595,3.0386945174315585,3.659324238145926,0.6548979524739533,0.719026478119669,1.0966796092052142,0.5552869038332678,0.7987957665441805,0.33115639341108805,8.020654577308171,66.88939167467065,102.38206546322976,7,1
30,162,54,16.875257223338735,18,0,38,18.364175711729963,5.482276738969527,5.431377886173732,0.5211547324303488,1.2754614894126641,0.2033968806766997,0.5921347527597617,0.657252180698082,0.43387306793080666,6.943635493686317,71.04921334724243,106.71206490454334,27,1
23,183,82,12.780547686839313,2,1,57,5.544243978501513,5.141007899004439,5.739427581021047,1.89427348668094,0.949752805862671,2.6839966857793125,0.386782831487435,0.8099476585760688,0.35237697644883725,5.976706341391763,65.17793559077971,79.28946431087306,14,1
34,187,90,6.135886313956341,9,1,81,10.98369941590403,1.8759298340486092,5.070839304799878,1.1154371480786867,0.8421299926940827,1.6023455027934512,0.3350342652857833,0.8393946295542934,0.23460441667152773,7.418401941581131,49.436129876502584,93.65269800409861,18,1
30,185,84,13.36675338326806,10,1,72,23.542267610592532,3.064273992574691,2.0734136405940413,0.7128945147220809,0.4707277862558755,2.6960747319675273,0.3247949831872251,0.8195426467137112,0.4195422849610171,7.148186630487247,51.9717512789955,77.64818583935688,17,1
36,189,90,12.163704261040083,13,0,158,12.834008712917377,1.2544311957495369,6.787531254269881,1.3314207164979868,0.9283287252687373,3.451416880224989,0.48297205882564775,0.5777131287330193,0.3289653229803743,7.482968795463792,55.07387269506303,93.237779656062,22,0
38,189,73,8.230799108979172,19,0,66,14.88037402964646,0.9129894235757954,6.239465918786587,1.3663086026720772,0.7125619435928684,1.5342797187079935,0.39761003475981205,0.8284447034769336,0.4351655147910355,7.6742549191071125,52.509755877440405,92.4186858932899,13,1
36,198,55,5.1524430798468375,4,0,22,6.169628761571486,1.9996345186226572,4.617377754998601,1.6726210468622782,0.879653619169461,3.2730015498509024,0.4153390759948346,0.8253195054925315,0.4718424130622628,7.494949915696638,67.00773328803362,53.346018546995694,22,1
27,181,90,9.739489612710782,16,1,164,17.761866835917814,5.524997172438291,1.377703805599046,1.0345517741687,0.9539786738423207,3.633002395442243,0.34665614171745257,0.7854193130457535,0.4716863095311275,6.76532677212227,56.31361094888639,79.2065367887787,7,0
20,198,102,8.892324831020396,12,1,97,6.538446106088788,0.46861037037226705,5.604037856066397,0.5219578402825793,0.6596099516852308,1.8306433901999637,0.32569765634292897,0.837917478365061,0.4348731963309966,6.235332757435536,67.46464154469129,58.99016955512084,21,0
31,170,72,12.243653275254445,16,0,114,5.659975049984181,3.864456786311897,3.9441851157291703,1.0632377221703853,0.8846286495388811,0.5207059551251749,0.39588661224330257,0.8367279169772188,0.23533107015486604,6.98270876357131,51.31104886011701,88.42606503550321,4,0
36,177,85,16.42402353876502,17,1,18,17.39689204971448,3.6905023386063114,3.9009304057098353,1.1901576125441706,1.3539695110597427,1.2919960877515264,0.3524090541756485,0.7305231157505019,0.48879635544390687,5.925571005262566,77.09010650129704,80.34984074588202,10,1
22,178,62,11.585600166257942,16,1,83,6.81530817242124,1.8851842927965654,4.843496083133314,1.7632091408435577,1.1783579374480202,4.949033308737192,0.3200897962407195,0.7702205767316852,0.3572054137660534,5.69957314013528,53.45737686837569,85.16299726669907,6,0
22,169,61,19.273526300528705,7,0,84,9.98162530292375,3.9674786322682944,7.910611172053364,0.44574958364425354,1.0726293238607256,2.2473322915570204,0.3117234320546036,0.6387422916858002,0.47421738674313885,6.186873161779003,56.67371486540258,90.56183180590392,29,0
37,156,76,8.31969977166043,2,0,106,18.130926944903614,3.9606437425113326,5.293876940468034,1.0117314486534676,1.5142380913378153,3.5163564691239775,0.31773843976936045,0.5457814979385256,0.4057537109816314,6.731934264798562,71.7912007314168,86.57574454549206,22,1
34,188,64,8.314280623522288,9,1,144,5.429395244960738,2.9437932375090847,4.7786759496391085,1.3466721224831317,1.387299493635999,2.5184944022896483,0.5160820444598582,0.714565586585891,0.2632517262574856,8.33724178851094,61.93279410294497,87.63079742689654,8,0
38,170,76,14.066743442581458,12,1,148,8.815957169375789,2.774415215871994,3.9570317285609207,1.9727586824978194,1.256428389511107,0.7467162232336895,0.48323055420111627,0.7090297420427658,0.38892729336260035,7.9140130077903486,56.32406795235078,100.06389974755781,14,0
27,175,120,18.443938906786602,13,0,118,6.948944726847723,2.631726926626371,5.06220090453235,0.8655295221756278,0.48701702921250184,3.0050853373478343,0.5077802559883856,0.8183281156368647,0.31078513804976443,6.790647804692411,59.298158861203135,78.40966397608372,20,1
22,195,64,15.077863509136263,14,1,37,8.356356920295767,1.7341059666565948,4.9977421607843855,0.793297523230461,0.443793238407166,1.8799350295270925,0.5448377844859789,0.5764891610103487,0.20514643504175534,7.368761144041342,61.37280025336162,88.31812560473095,27,0
21,185,80,15.10517344333095,12,1,111,10.196209745118669,3.2480867569425422,6.206057108615255,1.532509019606515,0.4201051623372553,4.466568071306707,0.486535073803759,0.8397506416928878,0.4538069101839376,6.2013299050215425,55.17418332396101,62.776085164098234,23,1
23,197,48,17.09428961662715,3,0,103,16.700489081222795,2.242331221579616,3.937045884162478,0.06141223002473728,1.056460670233228,1.7566731639332553,0.4437783726049921,0.8163990095717428,0.4942077338162217,7.302944764691486,52.1161815462697,74.99404564676844,21,0
21,181,82,15.03019314101866,16,0,128,18.21145466625864,3.2422868902186495,3.3758914981255264,0.9166871556456206,1.0263567038426022,4.200996371158452,0.54513209626933,0.7912149773167014,0.35768740395031606,7.473602177179712,61.75908228839625,105.42721993363133,7,0
24,185,64,16.390215533347007,18,1,81,10.779198748397715,2.0849127235562985,4.114269625051505,1.4953347368356011,0.9365793945157489,4.18264180619081,0.4878265457572617,0.5732332400429951,0.2953660989661892,5.676104909800342,42.78448802855304,64.99692452482701,29,0
24,177,79,17.99191192414525,3,1,36,6.367086579546633,2.0140830207346445,4.8258841623897615,1.3763682929694885,0.4813592879630768,1.0554471661572706,0.5100768891082648,0.6282601864260823,0.2640692866477524,7.406021515869357,39.64756363244085,91.74228039647068,9,1
35,171,78,5.1186606133245105,9,0,159,13.390187981211579,2.1828919796471364,4.9575309064719875,1.3010954009264069,1.0894617405240932,3.1913778209394468,0.4298852087108842,0.6674152146737475,0.276236678173323,7.290173528466989,49.81336666221413,98.55555178790632,7,1
20,185,77,18.28434365591241,15,0,179,10.026325993687468,4.90352206030233,4.980488240375573,0.3799244766854716,0.711063480342192,2.143224077601497,0.43504273309559527,0.5001690052173662,0.45127396139573966,6.137374732897274,65.01657878381799,83.02731350091277,17,0
18,175,60,8.228965666075704,8,0,169,10.189488445236437,0.9339166785504966,3.018103130713686,0.5623844554416306,0.7361714635940981,3.663703847447345,0.4342267938139586,0.5798830700984318,0.24670674680373017,8.344666361616932,58.858128649865165,85.16255419800302,13,0
21,186,70,18.68158215174833,10,1,151,4.840884179957046,5.6588753638990195,4.829102978135427,1.8713354123001071,1.0147215598996113,2.905014524631429,0.3857951258868171,0.7655347670967988,0.479129229399631,7.453689470421255,79.41797270318898,60.781121974820664,14,1
23,174,78,8.992749429214918,3,1,163,1.9145728268594109,4.15212231089972,6.367258260704019,1.1528089085276578,0.7506034446173411,2.686388727325051,0.4853976859388229,0.7300196429183639,0.3277906061941197,6.6147355803231545,77.11423985072439,95.17150541547755,24,1
26,178,71,11.82858409006003,5,0,192,9.90540011512868,0.65545483218082,7.544506641987757,1.0907675994189596,0.7722943827299906,2.074105445969899,0.43201404557724277,0.8784157653057125,0.3969282384250138,7.012247628023445,50.35161315571109,71.13834462033947,10,1
39,179,96,19.008250547078923,6,1,80,4.652706217987936,2.1325531762448033,6.968834937326136,0.8052118359820584,0.3736887698288019,3.0859910904933745,0.31420536553562983,0.5678154270671032,0.32697988898535246,6.456034709775921,46.358632736311165,87.65008247041405,6,0
31,190,75,6.646202190649042,14,1,192,7.34866317579244,0.5660996397065423,4.878446670108867,1.2092570862348515,0.34545230720504594,1.0890478992802088,0.5099108550165363,0.7069940275380233,0.4991503849502413,6.288131029010457,48.002640112682656,86.8234455151956,30,0
29,175,60,16.17924692593153,19,0,182,17.41331542546905,3.9702824802326506,4.683378115235308,0.9558173110377035,1.1073260878889553,3.4455181084318665,0.45094996079036875,0.5079880854694561,0.3117739169591035,6.598337328185531,73.03850317036263,56.40551476037585,18,1
37,191,81,10.88672958051619,18,1,39,9.649215206357708,4.914967704776688,7.48609181963536,1.6284619093229518,0.8966436877102558,3.33860931683701,0.35683922761032455,0.7328716404586998,0.31303186174994546,8.50932274978791,75.89611326761778,79.34292551120333,5,1
21,170,38,5.36151120619845,7,1,75,15.535462245363192,3.343788847590859,4.780254331854668,0.6731042610327244,0.5237775409205435,3.0126701492998937,0.3171162695767034,0.5421569135193625,0.46144368673069674,5.9374247119999595,70.95626228833387,68.70679106179196,10,1
38,182,104,19.086996005221074,4,1,108,11.480714963741885,4.828579773293808,6.734236822353823,1.6174185105680128,0.904433595731976,1.5576427051828767,0.3574790755577745,0.5356546578671385,0.23482257912814536,6.866062824076848,60.551596992768204,81.30610085536864,11,0
29,173,49,6.767432935025768,3,1,163,12.919182927673118,3.2755096300595667,4.941807901517949,2.0221812514959194,0.8078851190690887,1.5320046158073888,0.4531819772305793,0.6759897222238346,0.25331552971163,6.311737794656804,58.41350726502128,97.96718192706062,21,1
27,191,88,16.612126562958146,13,0,98,7.249815679003268,4.456468543586814,0.2016593011345158,1.5089223433744874,0.43345196829312455,1.841310045801093,0.31952855108221506,0.634895011810922,0.4927858559918952,6.838782975902424,60.29680471719026,87.98089905352246,10,1
39,171,86,10.764052202154009,4,1,138,15.764557330938114,3.437964193271238,6.328039977144164,0.5829903367926607,0.7670957684201237,1.595090202152515,0.4847620753311242,0.6805834260285484,0.22816378481639876,7.724019633725826,59.46394093276173,82.85167561498768,18,0
24,172,58,17.158743924663096,9,0,161,11.554141326317621,3.0210651837167113,6.932507947776987,1.6105743205710508,0.8810400257704178,2.8029717953728426,0.38153830396587257,0.511194584225327,0.2130886688085314,7.26154445311708,54.449730272467086,89.47401125629945,3,0
20,167,83,16.254308971772964,6,1,64,8.677990700396473,4.160497426258585,4.343863258294118,0.9551866830715546,0.29492220015445325,1.98654523038504,0.5894749506880823,0.5299840167368057,0.42718896762390446,7.209557889402854,64.16984145285251,67.12274952996529,29,0
31,181,64,14.498278131725996,11,1,111,11.551499648009328,2.765518456162216,2.6854182730643483,0.9383416180807674,1.066751376217643,2.1173556728590204,0.5367892774427883,0.5287847282888427,0.3397986633893351,6.819028782076708,49.67083681410338,91.7306801425868,7,0
27,185,72,19.088337755722634,9,0,74,6.423787561230855,5.185412749868254,8.043190105981505,1.2675932376813819,0.8628797035507446,2.0323281003369797,0.3333649735228069,0.5515222003487765,0.3588696697634435,6.903181055276924,62.983177514824575,78.573208938866,7,0
33,184,82,6.4838522111950825,9,1,34,8.531589424804649,2.5268124778124665,4.708287154544612,1.0763795044431876,1.3107454416500235,1.3360485109730935,0.514103587392593,0.672553048924702,0.35470894659100927,7.423936165234853,59.58292398338184,44.52935966247118,28,0
33,178,74,16.978686927689893,19,1,107,9.723642832241545,3.850741800289873,4.3124456642912135,0.9679754364254728,1.181184362120683,1.9593060393886794,0.5494402641534418,0.6762640624223787,0.46391129359333994,7.276107224328069,71.42085202105945,102.1238560512922,24,1
39,173,59,15.061779223971255,1,1,51,7.371555506537698,1.9400005893062933,5.897744679830275,1.5429847819196352,1.28397165194517,3.6049597576130212,0.5602407223190906,0.6295378635776627,0.31373332729061665,7.712722910486901,70.10823299815976,77.8162377441242,24,0
27,177,81,9.720811138076037,4,1,53,17.793600549594945,0.6402014824913462,10.472607722639957,1.2577639571678194,0.5886356087735731,3.333955908083207,0.46397578008772555,0.5419899196314256,0.4409986127100697,7.239595077462054,52.69030181349035,70.17838201191104,21,0
30,177,71,13.189582870775384,1,1,78,7.924085432284698,3.5369307906832206,5.968225326316319,0.24408470158034756,0.9776084712356792,2.9869009224552805,0.5587446287769714,0.8440161764501332,0.37193061772649527,6.661031092552774,54.27658734042418,112.18503843666839,9,1
23,182,73,14.66941519915678,13,1,114,20.4125990709437,0.2940212813113594,5.356506049211133,1.711537118370452,0.8219112468010119,3.994328223090304,0.5290369298429141,0.7511199835005192,0.24517891747098708,8.024435955530445,71.75866410929584,85.30119740662673,27,0
29,181,74,16.044071524704822,16,1,149,10.336335755894012,6.223746860657441,5.13956045113339,1.799518255984814,1.263729016437261,1.967821027596038,0.4698636297908926,0.7523644674871084,0.416287878417429,5.134179125751578,62.704946099789126,61.5891863373278,16,0
26,197,54,7.805895808442074,12,0,17,8.8283519939494,2.4687568383771326,8.308211596941526,1.5007240168762463,1.2108683204305997,2.1543415118971323,0.4266444579848243,0.6245212927099526,0.22841461554863146,7.066284780727711,67.32777894523825,68.64691268515145,18,0
30,180,58,6.531702814853695,1,0,115,7.477860534646534,2.8833471468649554,6.054649431433714,1.530248620818829,1.3050045918186148,3.5005362748542623,0.3006272296624723,0.8570471140354865,0.27487764260346054,8.7059885269688,57.92814856300257,81.74094278166996,3,1
21,183,66,6.530838368497886,15,0,72,12.112046530110558,2.5349486427640247,6.72763374555111,1.0888297061939278,0.7275920804185488,2.4691840448865734,0.4844226089470999,0.6220452269548185,0.36678770199440025,7.216748240907708,43.51657729549177,101.02180208754885,6,0
28,180,81,9.408029928855523,5,1,157,14.470964662187342,3.2111603586408486,5.6078609599075735,0.6018204921205751,0.4313952230923613,1.5842062394583005,0.3734799904678765,0.7601001650674535,0.33435437937760765,7.727079962504325,68.39015973220057,77.37741885610991,14,1
37,176,61,7.31259731078616,1,0,177,-2.6896818903550628,3.5102781996371206,6.0717154843033985,1.2888141880757233,0.5303341636913715,1.3106017114638795,0.36826875327395536,0.8673194877713022,0.3549718635780035,5.673183669204114,58.95862085164493,86.23877758736234,10,1
35,183,92,13.034623594628435,17,1,82,10.02441665742066,1.7401826322259761,4.443206969650546,1.9740814401847904,0.925005795272257,1.575628843782419,0.3427719421364373,0.8976300997733719,0.35137704962764194,8.153185664075888,69.59500155049926,94.88492945890316,16,1
28,175,78,11.55559988007883,8,1,133,0.05952227070618399,-0.8311699546144915,5.338651213966889,1.336396936232528,0.43382015650762207,3.777312645708329,0.5050325500147346,0.5821794350623626,0.3656803691393983,8.47808273462703,63.19469574500988,72.47928701614762,18,0
38,179,80,18.39599845375423,8,0,14,14.909128435906013,1.3488340355995856,3.6277562844611477,2.0307581565063604,0.863107862839975,2.711133134112977,0.5036643078707899,0.8473004270645719,0.28787906316084966,7.428752675545539,75.92554202197603,78.9810225790015,15,1
21,191,70,15.761037264298674,15,1,138,14.998431171974254,2.2721247399210958,3.983945897153608,2.054991542989094,0.7392756696491853,2.8125106531260604,0.42518123095198507,0.7851116025543228,0.3230165707175854,7.092061219541308,75.8457447911801,84.27583420742354,7,0
35,175,51,8.08718311664245,12,0,20,10.204868858634525,3.420334075886917,5.980884654170311,1.1819979947424446,0.11559752198832762,2.548692812005273,0.4405322050342606,0.5290472937914038,0.4228053574654148,6.365973331105623,50.07151330825147,70.00091435819567,27,0
18,183,82,5.685905155543849,16,0,141,11.04197183540254,3.275334064446668,3.5928083085389133,0.9681289643340285,0.877604646824992,1.7994178400748835,0.5281438225907075,0.5702115487375622,0.4603112781740985,7.061264821780327,52.98746843681955,69.48948907448806,28,1
24,155,64,15.637337957033992,18,0,175,2.851172241805049,4.129838070655043,5.261008879353632,0.9854551774477761,1.004011334519852,-0.13384902125663434,0.34608629160283155,0.7041722226833561,0.2087176066555168,7.198376481169284,63.82277889121315,92.63012180924932,12,0
23,178,52,17.68741330085438,3,0,26,7.263569182626215,0.5356195187421511,4.264741593727044,1.1367860762903277,1.16143946127977,0.8544245037766833,0.3689601154675235,0.7037357296789368,0.3182094899786843,6.631645795488771,64.44951443100884,97.37546807071884,25,1
32,175,62,15.514904309825413,4,1,77,6.939099689011554,1.6608642488945664,2.7517560978685593,0.71301922228226,0.6365371136844005,3.733983633270646,0.5827198288556807,0.8140779832156113,0.3140988836366334,7.262851067340651,47.747332105330926,78.83494843290576,2,1
35,181,73,14.656915494932413,15,0,169,7.754975332561081,2.338567846134794,5.455509458793836,1.4784242054494454,0.4844754977790253,3.259317492610527,0.5995759722066758,0.6732187803255809,0.3606586379276983,7.660655653726606,67.30565415252151,78.35017397053903,12,1
28,177,39,8.739726027102293,14,0,14,14.360870668522292,5.28617081346599,6.550926520133711,1.6783747475030992,0.6830462772542005,4.108814933631741,0.4536992022587497,0.7869960901598285,0.20040918620926626,7.471197794129372,67.1798441710139,77.31239563732487,9,0
37,181,69,12.419052518380589,1,1,159,16.40852331850833,7.080769091213291,2.3695537150396384,0.27472028120340564,0.4382260889800443,2.7620720253033273,0.43870365755486673,0.8981236220789998,0.2896874294453102,6.748967241297122,53.181887563018684,75.54973635571362,23,0
32,176,90,15.87442545893946,20,0,91,13.052871202013137,0.9773262844969333,6.217911150344907,2.0920742107524686,0.9644556206267978,3.20150398537769,0.3247099637966991,0.8803249338421553,0.3857736790342904,7.24801790703345,76.3181268909314,69.59937315018158,26,0
33,183,75,7.900621591157993,17,1,76,8.382967470750701,4.637434865694733,2.7698897835418212,0.935986715457362,0.833202531388767,1.2170918391873438,0.5014867817399683,0.7169833076235529,0.2689988930058569,6.5759813134372935,51.436622494421684,49.18780418847861,3,1
24,162,92,12.148153156659408,17,0,20,6.2691831416657,3.1303387431229406,7.711111636823837,1.0523469982976192,0.4406247489010157,0.9114107885916176,0.44050112787188334,0.807450428988213,0.21667722854500188,8.091456482614067,72.27130559765423,54.086881838438494,8,0
38,181,68,6.75542406234832,18,0,162,10.45262039805287,3.8342741819174666,6.134120076976529,1.3539067434132956,0.6730231333736691,3.572834084854547,0.4615208228285683,0.6367961466118515,0.27000454159356857,6.774486602456462,51.96549582322279,94.50282105688339,2,0
27,170,92,12.960784776494572,1,1,51,11.482611241079503,1.013406040770293,2.369456199316546,0.780771434172979,1.2682883251475907,2.789292625781728,0.5795970518730815,0.8126831243399782,0.4531648428391736,7.496719174620281,75.0604938954306,103.72762627095817,15,0
29,191,54,13.603059487439072,2,0,44,8.895087978243975,5.032578403428486,6.705949026147481,0.904567936521368,0.7815338082964685,2.5023191095428636,0.5761572121596998,0.7547166424495011,0.28143970358234566,5.832737529587074,32.24205360224656,65.65002963495499,29,0
31,170,83,13.030784457059344,16,0,88,6.704669960010236,-0.33164306381522834,3.7735191522126734,0.7845707749417049,0.5824737575916029,1.9985991722507004,0.5752669266211548,0.6722493584126427,0.3385529992064528,6.619849023236043,72.44501709680769,80.31093005913169,22,0
22,189,73,12.04196928234731,14,1,68,13.076277461699188,1.027948363984271,3.0691195912694216,1.1992048984236887,0.6419129547359471,4.308606432119484,0.3295255378619345,0.6931394297301141,0.23491372840431,6.017275715247696,77.17432564225263,80.13296364318167,11,0
38,179,95,13.811809362594024,20,0,126,13.5676214443716,2.5953237498223825,6.443520172011707,0.9092968709474166,0.8524538947524147,1.656298247228953,0.41512775128045865,0.6798978046418386,0.4193787933454989,7.201588125549096,66.80046604466897,75.88148746581956,3,0
35,161,68,19.95199281678767,20,0,57,3.4403315551295597,2.110142836952285,7.413525151002179,1.3885134172219682,1.3466421416296128,3.999081733771906,0.49918911930436405,0.7609672781821137,0.3281856783775744,6.516401766943296,48.857045509715164,76.35977621586463,1,0
22,171,59,14.338046466998382,18,1,12,8.081320711514826,3.0387403381997586,5.952638812934168,0.5421051251933241,0.48496718824559654,2.5249500379802376,0.3414160753732315,0.7814202893148546,0.2562572952447405,7.715611417173051,62.928357364799325,88.88873826273294,26,0
20,188,82,16.288515834598837,9,0,33,13.88950846473589,1.9729450527463093,4.256736570360502,1.4221156049013892,1.2285333699977217,0.4929536877676406,0.5820991107465037,0.6957337492799689,0.49022062157607926,7.9829074165270155,47.79521911612231,104.05132884008036,10,1
22,187,99,7.881813518219895,14,1,128,14.942906065888835,2.46503948097061,5.3391241103562,0.636476990708324,0.7074135009047742,3.122153197011353,0.4728092930758897,0.8447678913540406,0.45163231266583626,7.557702607383563,60.770842153321425,86.05718978848189,18,1
34,167,78,12.95035107798914,13,1,110,10.322834057228661,2.7233958050428697,3.835686041021784,1.7054621889640766,1.1860428443967972,2.429338457715023,0.47898492538641885,0.8785285209981343,0.31182789344373407,6.293980448636567,60.84555754627838,88.98331441971155,3,1
36,195,74,5.1125808166160835,14,0,42,11.826671577696116,2.6649866098085933,4.651240966675608,1.60637594001925,0.45328748686037806,2.067652823125479,0.3380527384625417,0.7706240972696132,0.2366672152305249,7.174299973396195,64.96648878300506,80.19725127168913,13,0
36,179,56,5.4718662771158035,19,1,79,11.262690713373372,3.2228735172503162,5.816146594415157,0.13033840349335502,1.2655640246986148,2.6104417966401545,0.30527784540492725,0.5763294332762343,0.385317461165597,6.225658099678356,57.15638494965044,94.23984619413899,7,1
38,188,89,9.837206090900695,17,0,184,14.771542980206283,4.344126244701283,2.147421352020943,1.62124649290559,1.3342497043322927,-0.08397054792194769,0.4929804914678536,0.5711236770137049,0.43436044775734894,6.116847297117243,44.304667486699216,92.52560520056207,17,1
29,167,74,11.999007165680116,8,1,62,4.453950897396836,1.8696430675396787,5.8926193470448744,-0.10517578890274004,1.3593616794335261,2.693455007533498,0.36432488814360403,0.8997456342277195,0.4629652700271163,6.1889059882208075,63.89313090095865,73.26076042494229,17,1
26,175,85,13.634552564362194,4,0,182,11.338027438320529,5.021543467502022,2.175060699185858,0.6141027110143574,0.7988403994706283,2.598458435320788,0.5457663131774633,0.7097422283583963,0.3264436620633558,6.80158148326808,54.64994058884005,87.61839765523958,8,0
18,184,77,18.32006550795961,9,0,66,5.5557072535122645,3.073768295130178,2.452484931569478,1.7165511265257964,0.8008597199731265,4.355718081814267,0.3149466726358287,0.7646238131331198,0.2633276703055503,6.637367897021889,44.64241345255096,71.4170935994701,2,0
35,176,105,16.57634546340498,11,1,49,15.440404612673298,4.891563696400677,6.307702537793528,0.9294106523787611,0.5783537420034672,4.835104426582638,0.35155055971788457,0.7028723779439889,0.2641796741569086,6.6083030531173925,59.475220458724294,77.99720749564918,10,1
38,150,66,9.499654390991715,7,1,12,4.708265281140722,2.486238300589367,3.3118793273044154,1.9803424863783703,0.5071041530922887,2.220402463988677,0.5339932648717518,0.7647512831308829,0.20538704534297017,6.905110157798993,67.68570416472119,61.886618001647484,3,1
21,178,67,16.15226264094978,15,0,58,12.042444849827493,1.7006412669997697,3.0178752658933496,1.553928802154949,1.069898556276871,3.4866694265109226,0.30433141550749715,0.6832506178426152,0.4367695645209033,8.33258939205044,65.30175538534556,117.0769131436372,26,0
27,160,90,13.2408662445995,18,0,23,5.582496403753762,3.120346554784888,4.408791319054667,0.9854127934444468,0.804733897718497,3.844027397407272,0.37243235413117454,0.8493913266653841,0.35189956651249077,8.079862263444195,57.23818061715301,120.80230555279311,26,0
24,169,90,16.687719303979556,20,0,134,13.76212059168807,6.845852953654994,3.8172493497371143,0.9132965919249435,0.9440853793232467,2.5961136711525703,0.5175397097737158,0.6111711838716798,0.47751508109407587,7.875372507248844,61.35186401943684,90.9396031457039,10,1
39,165,91,11.165743922267943,5,0,157,12.196444801649312,0.9522609529663115,5.462769594926233,1.951642128783539,0.9275487763937117,2.748137667045938,0.5087083242831425,0.8979718533006493,0.251444433315694,6.5851249516486625,69.38924390514903,88.11819455625746,11,0
18,191,74,6.378399754970292,16,1,34,11.19831611897791,4.0159866942834,5.34933128355819,0.9605235346918077,0.4120245223902208,2.1248772819516666,0.36120480816622275,0.7470756351137272,0.29349472423742484,6.2884940348785925,44.69849588084141,80.14581811339671,17,0
